uid,domainID,siteID,namedLocation,collectDate,analyte,analyteConcentration,analyteUnits,sampleCondition,date,sensor_position,median_fDOM,sd_fDOM,se_fDOM
017b03eb-9a14-4692-8070-7b33122f0ef2,D01,HOPB,HOPB.AOS.S2,2018-07-11T14:20:00Z,DOC,2.768,milligramsPerLiter,GOOD,2018-07-11,NA,NA,NA,NA
e8fb14b3-6cac-4bec-a411-a4d949437728,D01,HOPB,HOPB.AOS.S2,2018-07-17T15:16:00Z,DOC,2.515,milligramsPerLiter,GOOD,2018-07-17,NA,NA,NA,NA
703a2a5d-6087-482b-b540-00f8be6bdc8a,D01,HOPB,HOPB.AOS.S2,2018-08-14T12:57:00Z,DOC,6.228,milligramsPerLiter,GOOD,2018-08-14,NA,NA,NA,NA
914a12a9-dfee-4cdc-8437-c3d4d82b22d1,D01,HOPB,HOPB.AOS.S2,2018-09-06T13:08:00Z,DOC,2.902,milligramsPerLiter,GOOD,2018-09-06,NA,NA,NA,NA
bcc44332-bb5f-433b-b3cd-50879ebade33,D01,HOPB,HOPB.AOS.S2,2018-09-25T13:00:00Z,DOC,0.8884,milligramsPerLiter,GOOD,2018-09-25,NA,NA,NA,NA
fd89d8d3-d722-40f9-a4b2-4c37f53fee6d,D01,HOPB,HOPB.AOS.S2,2018-10-09T15:06:00Z,DOC,3.239,milligramsPerLiter,GOOD,2018-10-09,NA,NA,NA,NA
ef810663-46c2-48f8-8849-b1315648a3b2,D01,HOPB,HOPB.AOS.S2,2018-10-09T15:06:00Z,DOC,3.441,milligramsPerLiter,GOOD,2018-10-09,NA,NA,NA,NA
1e95270d-2c29-4346-af16-6dfbe6d48cee,D01,HOPB,HOPB.AOS.S2,2018-10-09T15:06:00Z,DOC,3.061,milligramsPerLiter,GOOD,2018-10-09,NA,NA,NA,NA
db6c4599-4944-4d03-aef3-c101c239c87d,D01,HOPB,HOPB.AOS.S2,2018-11-06T14:26:00Z,DOC,3.576,milligramsPerLiter,GOOD,2018-11-06,NA,NA,NA,NA
fe40b0bc-431a-46c9-b810-0b2552bf275e,D01,HOPB,HOPB.AOS.S2,2018-11-06T14:26:00Z,DOC,3.674,milligramsPerLiter,GOOD,2018-11-06,NA,NA,NA,NA
