uid,domainID,siteID,namedLocation,collectDate,analyte,analyteConcentration,analyteUnits,sampleCondition
6baba3aa-6c6e-4355-b38f-d6ca7b3ba849,D05,CRAM,CRAM.AOS.inlet,2017-11-07T16:28:00Z,TSS,2,milligramsPerLiter,GOOD
ac4b773b-2e56-4672-a69f-7222ba69dcca,D05,CRAM,CRAM.AOS.buoy.c0,2017-11-07T17:08:00Z,TSS,2,milligramsPerLiter,GOOD
d77d19c9-f1b7-4370-9243-732e89e3e227,D05,CRAM,CRAM.AOS.buoy.c0,2018-02-13T18:28:00Z,TSS,4,milligramsPerLiter,GOOD
6055706e-f179-4606-bb9f-59fd6af3bbdf,D05,CRAM,CRAM.AOS.buoy.c0,2018-03-05T15:30:00Z,TSS,0,milligramsPerLiter,GOOD
9051e201-6fa7-409d-bf95-71c60ca681bf,D05,CRAM,CRAM.AOS.buoy.c1,2018-05-07T15:38:00Z,TSS,2,milligramsPerLiter,GOOD
c893213b-9960-496d-8166-0201bc8b9ca4,D05,CRAM,CRAM.AOS.buoy.c2,2018-05-07T16:29:00Z,TSS,2,milligramsPerLiter,GOOD
a2f6bc3c-5569-4073-b2e3-792c4667e3b5,D05,CRAM,CRAM.AOS.buoy.c2,2018-05-22T15:44:00Z,TSS,0,milligramsPerLiter,GOOD
12518234-b2b5-4270-b4df-e7dd43b5271d,D05,CRAM,CRAM.AOS.buoy.c1,2018-05-22T15:45:00Z,TSS,2,milligramsPerLiter,GOOD
5b3449ad-6659-40dc-aa57-cf1b17a1d9d4,D05,CRAM,CRAM.AOS.buoy.c2,2018-06-05T17:20:00Z,TSS,6,milligramsPerLiter,GOOD
c43a003a-0d01-48ef-ba12-b00e9478fe7b,D05,CRAM,CRAM.AOS.buoy.c1,2018-06-05T17:40:00Z,TSS,4,milligramsPerLiter,GOOD
9291ef16-045d-4afa-86f2-ef0f2a19ded5,D05,CRAM,CRAM.AOS.buoy.c1,2018-07-10T16:03:00Z,TSS,2,milligramsPerLiter,GOOD
7ccfa2b9-04d5-4609-8693-f459b49db0ac,D05,CRAM,CRAM.AOS.buoy.c2,2018-07-10T16:28:00Z,TSS,4,milligramsPerLiter,GOOD
239fcb89-b219-454b-a75c-e3da755edb76,D05,CRAM,CRAM.AOS.buoy.c1,2018-08-07T15:38:00Z,TSS,0,milligramsPerLiter,GOOD
a7a3c97b-7c56-44cd-aa55-afce3af1aeab,D05,CRAM,CRAM.AOS.buoy.c2,2018-08-07T15:39:00Z,TSS,2,milligramsPerLiter,GOOD
11f319e9-0af1-49d1-8cea-22c967a2d4c4,D05,CRAM,CRAM.AOS.buoy.c2,2018-09-11T14:16:00Z,TSS,6,milligramsPerLiter,GOOD
bfc11483-6483-4c78-864d-f4e0108d688d,D05,CRAM,CRAM.AOS.buoy.c1,2018-09-11T14:58:00Z,TSS,2,milligramsPerLiter,GOOD
8fee007a-beee-4953-b9e3-54d2ba845bcc,D05,CRAM,CRAM.AOS.buoy.c1,2018-10-02T15:58:00Z,TSS,0,milligramsPerLiter,GOOD
38f32263-7561-4825-980c-9601e918c0bc,D05,CRAM,CRAM.AOS.buoy.c2,2018-10-02T15:59:00Z,TSS,4,milligramsPerLiter,GOOD
7aed18e1-c714-4e07-ac03-5d1ac41d0b4b,D05,CRAM,CRAM.AOS.buoy.c1,2018-10-16T16:35:00Z,TSS,0,milligramsPerLiter,GOOD
804baa22-f4d9-4795-925c-682e203d8d34,D05,CRAM,CRAM.AOS.buoy.c2,2018-10-16T16:49:00Z,TSS,4,milligramsPerLiter,GOOD
745feed7-e562-45cb-ad0b-b83a618f1d17,D05,CRAM,CRAM.AOS.buoy.c0,2018-11-06T16:42:00Z,TSS,10,milligramsPerLiter,GOOD
22e31394-1d03-4706-9298-a350b15fdb65,D05,CRAM,CRAM.AOS.buoy.c0,2019-01-07T16:35:00Z,TSS,2,milligramsPerLiter,GOOD
c253b26d-8ec9-4f83-9220-3ef8751ed869,D05,CRAM,CRAM.AOS.buoy.c0,2019-02-18T17:45:00Z,TSS,10,milligramsPerLiter,GOOD
d63601ec-a46d-4e50-bfaf-73924d744d3b,D05,CRAM,CRAM.AOS.buoy.c0,2019-03-04T20:19:00Z,TSS,0,milligramsPerLiter,GOOD
ade6e67d-27e6-48c3-85c2-eb29b9d0b5ae,D05,CRAM,CRAM.AOS.buoy.c0,2019-05-01T15:11:00Z,TSS,6,milligramsPerLiter,GOOD
d61f8c3e-bd8a-4ff4-8ffa-1cfe210aa518,D05,CRAM,CRAM.AOS.buoy.c1,2019-05-22T14:51:00Z,TSS,8,milligramsPerLiter,GOOD
9797014d-35f0-4939-a941-f9827ad96855,D05,CRAM,CRAM.AOS.buoy.c2,2019-05-22T15:15:00Z,TSS,NA,milligramsPerLiter,Other
ffea96ca-176f-441a-813b-e02e4ac1c7e0,D05,CRAM,CRAM.AOS.buoy.c1,2019-06-04T17:20:00Z,TSS,2,milligramsPerLiter,GOOD
152eee80-d841-4be6-b1ce-ebc2db8f375b,D05,CRAM,CRAM.AOS.buoy.c2,2019-06-04T17:42:00Z,TSS,NA,milligramsPerLiter,Other
f88e1d59-3905-4276-9e8d-d577f18a55bf,D05,CRAM,CRAM.AOS.buoy.c1,2019-07-09T14:55:00Z,TSS,4,milligramsPerLiter,GOOD
e537ff65-2187-469f-9239-4f5de5136ccd,D05,CRAM,CRAM.AOS.buoy.c1,2019-07-09T14:55:00Z,TSS,4,milligramsPerLiter,GOOD
352a5660-1f9b-474e-8adf-ffe9140afd9d,D05,CRAM,CRAM.AOS.buoy.c2,2019-07-09T15:20:00Z,TSS,4,milligramsPerLiter,GOOD
a2233f9c-897b-4b29-ab61-36eb31956149,D05,CRAM,CRAM.AOS.buoy.c2,2019-07-09T15:20:00Z,TSS,4,milligramsPerLiter,GOOD
57c05bae-c752-4395-816b-49550d9873a5,D05,CRAM,CRAM.AOS.buoy.c1,2019-08-06T15:46:00Z,TSS,0,milligramsPerLiter,OK
a41a96ea-3ab5-48d3-b780-f746a7a031f3,D05,CRAM,CRAM.AOS.buoy.c2,2019-08-06T16:06:00Z,TSS,0,milligramsPerLiter,OK
ec3ba737-4d7e-40cf-a238-3f883a48d302,D05,CRAM,CRAM.AOS.buoy.c1,2019-09-09T14:53:00Z,TSS,10,milligramsPerLiter,OK
e574695f-e800-4d24-966f-6c4d7d7e0f48,D05,CRAM,CRAM.AOS.buoy.c1,2019-09-09T14:53:00Z,TSS,8,milligramsPerLiter,OK
57af0f42-b10a-4682-8120-caede5607036,D05,CRAM,CRAM.AOS.buoy.c1,2019-09-09T14:53:00Z,TSS,10,milligramsPerLiter,OK
34f5fd5f-ba4e-46d8-b79b-ad84d5f82943,D05,CRAM,CRAM.AOS.buoy.c2,2019-09-09T15:43:00Z,TSS,8,milligramsPerLiter,OK
7fa4f283-ac23-4eb6-a8eb-2ecf44d7f0a1,D05,CRAM,CRAM.AOS.buoy.c2,2019-09-09T15:43:00Z,TSS,8,milligramsPerLiter,OK
f7ed29cf-cdd0-4c26-9df8-84bcdac5685e,D05,CRAM,CRAM.AOS.buoy.c2,2019-09-09T15:43:00Z,TSS,6,milligramsPerLiter,OK
7d96839e-8edb-42e3-b784-ee1b4b216c51,D05,CRAM,CRAM.AOS.buoy.c1,2019-10-01T14:53:00Z,TSS,8,milligramsPerLiter,OK
93415b79-6759-4dc3-b205-e7c6fa55b47c,D05,CRAM,CRAM.AOS.buoy.c2,2019-10-01T15:06:00Z,TSS,8,milligramsPerLiter,OK
9f6c2dfe-5730-4980-b949-2cacb276b1dd,D05,CRAM,CRAM.AOS.buoy.c1,2019-10-15T14:41:00Z,TSS,12,milligramsPerLiter,OK
78194ae2-f224-4359-8d64-51992845882c,D05,CRAM,CRAM.AOS.buoy.c1,2019-10-15T14:41:00Z,TSS,12,milligramsPerLiter,OK
6a669909-a740-4cc1-a3ea-c3d59fc33fa9,D05,CRAM,CRAM.AOS.buoy.c1,2019-10-15T14:41:00Z,TSS,14,milligramsPerLiter,OK
ca5dcb24-957e-4f8e-b724-19fb8916f446,D05,CRAM,CRAM.AOS.buoy.c2,2019-10-15T15:10:00Z,TSS,10,milligramsPerLiter,OK
0a152614-fe23-444d-9af0-b1140e606ed3,D05,CRAM,CRAM.AOS.buoy.c2,2019-10-15T15:10:00Z,TSS,8,milligramsPerLiter,OK
47683021-e2de-4676-8b91-efad3757abdc,D05,CRAM,CRAM.AOS.buoy.c2,2019-10-15T15:10:00Z,TSS,12,milligramsPerLiter,OK
57d81d27-b8e2-4741-93e2-165e046e2406,D05,CRAM,CRAM.AOS.buoy.c0,2019-11-05T15:37:00Z,TSS,16,milligramsPerLiter,OK
2a5e69ea-0fc6-41f0-9918-06e83e9e876e,D05,LIRO,LIRO.AOS.outlet,2017-04-11T15:20:00Z,TSS,0,milligramsPerLiter,GOOD
6174a274-4ca0-45ef-83f8-79d4d4c1a183,D05,LIRO,LIRO.AOS.inlet,2017-04-11T16:00:00Z,TSS,0,milligramsPerLiter,GOOD
3e965014-1ccf-4f0b-a7c2-54c621688546,D05,LIRO,LIRO.AOS.buoy.c0,2017-04-11T16:50:00Z,TSS,4,milligramsPerLiter,GOOD
d1107204-f6be-4f65-93c4-3c988bb59d2a,D05,LIRO,LIRO.AOS.inlet,2017-05-01T15:42:00Z,TSS,0,milligramsPerLiter,GOOD
a0064784-b168-4dfc-8766-8fbe54e80028,D05,LIRO,LIRO.AOS.buoy.c1,2017-05-01T16:27:00Z,TSS,0,milligramsPerLiter,GOOD
2de20aa5-250b-459f-8690-7664c4749a90,D05,LIRO,LIRO.AOS.outlet,2017-05-01T18:02:00Z,TSS,0,milligramsPerLiter,GOOD
6b966563-3225-4f9d-a55c-3b32bf2ab1ba,D05,LIRO,LIRO.AOS.outlet,2017-06-05T14:55:00Z,TSS,4,milligramsPerLiter,GOOD
30d52c13-2ef2-4bb9-a3f4-28ba0780113d,D05,LIRO,LIRO.AOS.inlet,2017-06-05T15:25:00Z,TSS,4,milligramsPerLiter,GOOD
4f02a002-bbb0-4e49-b954-0f587c4d9dd7,D05,LIRO,LIRO.AOS.buoy.c1,2017-06-05T16:28:00Z,TSS,4,milligramsPerLiter,GOOD
67e8bc89-463c-4560-a0bc-ec36b289e124,D05,LIRO,LIRO.AOS.inlet,2017-07-10T14:36:00Z,TSS,0,milligramsPerLiter,GOOD
fedf6802-0ec6-4423-9815-7e6187f5bdc0,D05,LIRO,LIRO.AOS.buoy.c1,2017-07-10T15:07:00Z,TSS,0,milligramsPerLiter,GOOD
341bfbe4-8b26-437f-84a2-df09d07a158a,D05,LIRO,LIRO.AOS.outlet,2017-07-10T15:48:00Z,TSS,0,milligramsPerLiter,GOOD
6a5853c4-d29a-4352-b8d6-9690d0d71c59,D05,LIRO,LIRO.AOS.inlet,2017-07-31T14:34:00Z,TSS,0,milligramsPerLiter,GOOD
dd0ae266-bcb1-46de-8b2b-cfb05ec9cca2,D05,LIRO,LIRO.AOS.buoy.c1,2017-07-31T15:03:00Z,TSS,0,milligramsPerLiter,GOOD
e9486c81-4bc1-4aeb-b4f5-5bb4a296d516,D05,LIRO,LIRO.AOS.outlet,2017-07-31T15:54:00Z,TSS,2,milligramsPerLiter,GOOD
a45016a3-386e-4a3d-9e26-16fb1581dccd,D05,LIRO,LIRO.AOS.inlet,2017-08-28T14:30:00Z,TSS,0,milligramsPerLiter,GOOD
da8bbd8a-2210-4aa0-a4c7-9dd94a0c58e6,D05,LIRO,LIRO.AOS.buoy.c1,2017-08-28T15:12:00Z,TSS,0,milligramsPerLiter,GOOD
cc72cab4-79ff-4f65-876b-fdd4cffffc80,D05,LIRO,LIRO.AOS.outlet,2017-08-28T15:34:00Z,TSS,0,milligramsPerLiter,GOOD
4199bf0b-de3f-4281-ac65-9fee13a453e2,D05,LIRO,LIRO.AOS.inlet,2017-10-02T14:50:00Z,TSS,0,milligramsPerLiter,GOOD
29f8e483-f592-412c-87ed-c7550399b8c0,D05,LIRO,LIRO.AOS.buoy.c1,2017-10-02T15:41:00Z,TSS,0,milligramsPerLiter,GOOD
6fa1ec07-d94c-4481-ad07-d6cf2496d9a0,D05,LIRO,LIRO.AOS.outlet,2017-10-02T16:00:00Z,TSS,2,milligramsPerLiter,GOOD
cdff9399-c62c-494f-83c6-27fad1ed6d62,D05,LIRO,LIRO.AOS.inlet,2017-10-23T15:06:00Z,TSS,0,milligramsPerLiter,GOOD
09e52314-564a-4675-adce-c523408240cf,D05,LIRO,LIRO.AOS.buoy.c1,2017-10-23T15:42:00Z,TSS,2,milligramsPerLiter,GOOD
08a68942-421d-4ca9-a707-82fa290c370a,D05,LIRO,LIRO.AOS.outlet,2017-10-23T16:11:00Z,TSS,4,milligramsPerLiter,GOOD
5fc55a56-5978-444e-a682-1674bb9c2a08,D05,LIRO,LIRO.AOS.inlet,2017-11-06T16:26:00Z,TSS,2,milligramsPerLiter,GOOD
ace3a09e-870e-4956-9a40-48f01bbfce45,D05,LIRO,LIRO.AOS.buoy.c0,2017-11-06T17:08:00Z,TSS,0,milligramsPerLiter,GOOD
509f5da4-9eca-4c90-b94f-7c1c4702c79c,D05,LIRO,LIRO.AOS.outlet,2017-11-06T17:26:00Z,TSS,2,milligramsPerLiter,GOOD
746b5c32-2e87-4668-abfc-fc74c8561297,D05,LIRO,LIRO.AOS.buoy.c0,2018-02-12T17:40:00Z,TSS,6,milligramsPerLiter,GOOD
5fb1abcd-fc7f-44d9-9a07-c502c82cbae6,D05,LIRO,LIRO.AOS.buoy.c0,2018-03-06T18:01:00Z,TSS,0,milligramsPerLiter,GOOD
0483d044-bf7d-4466-abb1-ddd9cab0be07,D05,LIRO,LIRO.AOS.buoy.c1,2018-05-14T15:16:00Z,TSS,0,milligramsPerLiter,GOOD
ef2f79a8-1192-42e2-84f9-aa73545590ef,D05,LIRO,LIRO.AOS.buoy.c2,2018-05-14T15:32:00Z,TSS,0,milligramsPerLiter,GOOD
734a92d0-6a16-4ea5-adc2-b238c6d53bd8,D05,LIRO,LIRO.AOS.buoy.c2,2018-05-21T16:45:00Z,TSS,6,milligramsPerLiter,GOOD
a08061e4-6ab0-47cd-b050-671e121a9f6a,D05,LIRO,LIRO.AOS.buoy.c1,2018-05-21T16:54:00Z,TSS,2,milligramsPerLiter,GOOD
4c675414-82cc-43f4-8f1f-4e7921653f94,D05,LIRO,LIRO.AOS.buoy.c1,2018-06-04T16:08:00Z,TSS,6,milligramsPerLiter,GOOD
b1a426c8-ef53-4bff-b27d-0e6c2e2d571a,D05,LIRO,LIRO.AOS.buoy.c2,2018-06-04T16:16:00Z,TSS,6,milligramsPerLiter,GOOD
5068c078-6655-4d84-b54e-707bfb710f3f,D05,LIRO,LIRO.AOS.buoy.c1,2018-07-02T13:47:00Z,TSS,6,milligramsPerLiter,Other
b7c14c17-4efe-468e-8269-fccd4ee44043,D05,LIRO,LIRO.AOS.buoy.c2,2018-07-02T13:50:00Z,TSS,2,milligramsPerLiter,Other
02734708-b15f-4ea0-b552-54296b9fa387,D05,LIRO,LIRO.AOS.buoy.c1,2018-08-06T15:45:00Z,TSS,0,milligramsPerLiter,GOOD
dd7ac887-4206-4bcf-9562-01b196e446e1,D05,LIRO,LIRO.AOS.buoy.c1,2018-09-04T15:01:00Z,TSS,4,milligramsPerLiter,GOOD
25a626be-89b8-454f-a374-e6b464506a8a,D05,LIRO,LIRO.AOS.buoy.c1,2018-10-01T14:32:00Z,TSS,4,milligramsPerLiter,GOOD
c18a9756-c06d-428b-8ab7-450ed62eff79,D05,LIRO,LIRO.AOS.buoy.c0,2018-10-22T15:22:00Z,TSS,0,milligramsPerLiter,GOOD
3d28ea9f-9e82-43eb-be0d-773f015737c2,D05,LIRO,LIRO.AOS.buoy.c0,2018-11-05T15:33:00Z,TSS,2,milligramsPerLiter,GOOD
ed1e809d-f398-4b0a-a698-f18cb7089862,D05,LIRO,LIRO.AOS.buoy.c0,2019-02-05T18:20:00Z,TSS,12,milligramsPerLiter,GOOD
ef571237-ae98-47fb-bc9e-5c324bbef18d,D05,LIRO,LIRO.AOS.buoy.c0,2019-03-05T20:16:00Z,TSS,2,milligramsPerLiter,GOOD
93f4152e-d003-463e-934c-2442f2b8803e,D05,LIRO,LIRO.AOS.buoy.c0,2019-04-30T16:10:00Z,TSS,6,milligramsPerLiter,GOOD
bf358d22-853f-449d-9b79-4aeb5d453824,D05,LIRO,LIRO.AOS.buoy.c1,2019-05-13T16:55:00Z,TSS,4,milligramsPerLiter,GOOD
6c8c8a11-1bd3-49fe-b873-8605f083e93a,D05,LIRO,LIRO.AOS.buoy.c2,2019-05-13T17:06:00Z,TSS,4,milligramsPerLiter,GOOD
dce959fd-c5b0-47e7-94eb-f574d00f9644,D05,LIRO,LIRO.AOS.buoy.c1,2019-06-03T15:38:00Z,TSS,2,milligramsPerLiter,GOOD
d692688a-4c12-4cd6-b859-75e717963a48,D05,LIRO,LIRO.AOS.buoy.c1,2019-07-01T15:09:00Z,TSS,2,milligramsPerLiter,GOOD
c3c36280-0c86-4164-b52b-030b1796e808,D05,LIRO,LIRO.AOS.buoy.c1,2019-07-01T15:09:00Z,TSS,2,milligramsPerLiter,GOOD
3aecf9c3-c053-4043-b4e9-d9ef2f801e1a,D05,LIRO,LIRO.AOS.buoy.c2,2019-07-01T15:35:00Z,TSS,4,milligramsPerLiter,GOOD
483395f8-55c3-47b9-8c8d-a07bce89a675,D05,LIRO,LIRO.AOS.buoy.c2,2019-07-01T15:35:00Z,TSS,4,milligramsPerLiter,GOOD
d04624c9-7423-49e0-ae14-7c9393f0dfc6,D05,LIRO,LIRO.AOS.buoy.c1,2019-08-05T15:15:00Z,TSS,4,milligramsPerLiter,OK
02239851-c74d-43da-8890-f69610959ac4,D05,LIRO,LIRO.AOS.buoy.c1,2019-09-04T14:42:00Z,TSS,10,milligramsPerLiter,OK
6af99536-4a1b-4d3b-b86f-5667dd4f6fe2,D05,LIRO,LIRO.AOS.buoy.c1,2019-09-04T14:42:00Z,TSS,8,milligramsPerLiter,OK
55c7d39f-588c-498a-a3f2-96a418a1d896,D05,LIRO,LIRO.AOS.buoy.c1,2019-09-30T15:43:00Z,TSS,4,milligramsPerLiter,OK
e2d660d4-5484-428c-9f91-a9ad2e4ea821,D05,LIRO,LIRO.AOS.buoy.c1,2019-10-22T15:16:00Z,TSS,12,milligramsPerLiter,OK
0dce367b-fcc6-4ae0-82f7-f20c565c2bc3,D05,LIRO,LIRO.AOS.buoy.c1,2019-10-22T15:16:00Z,TSS,10,milligramsPerLiter,OK
dfd98a01-330b-498c-97e5-d0e96cf3030b,D05,LIRO,LIRO.AOS.buoy.c1,2019-10-22T15:16:00Z,TSS,10,milligramsPerLiter,OK
510039a0-9b3f-4e06-ab03-4f2fdc72fdf7,D05,LIRO,LIRO.AOS.buoy.c0,2019-11-04T16:19:00Z,TSS,8,milligramsPerLiter,OK
bd990578-7f15-41e3-ad67-b65f6aa007f9,D06,KING,KING.AOS.S2,2015-06-09T16:30:00Z,TSS,0,milligramsPerLiter,Other
e5f065ff-fd28-425f-8d0e-84b627d6a09e,D06,KING,KING.AOS.S2,2015-06-16T15:46:00Z,TSS,32,milligramsPerLiter,Other
fa45656e-8fa5-4af1-ba6f-702b83a8998e,D06,KING,KING.AOS.S2,2015-06-30T14:20:00Z,TSS,8,milligramsPerLiter,Other
565b037f-dc15-424a-a07d-e54472dd2cdf,D06,KING,KING.AOS.S2,2015-07-07T14:49:00Z,TSS,64,milligramsPerLiter,Other
efbde093-9d29-4fff-8664-e22b487d321b,D06,KING,KING.AOS.S2,2015-07-14T13:20:00Z,TSS,4,milligramsPerLiter,GOOD
04292047-cd91-4ced-aa4f-8fc2975da4a0,D06,KING,KING.AOS.S2,2015-08-04T13:25:00Z,TSS,12,milligramsPerLiter,GOOD
e2bc6af1-d6de-451d-bef9-1af35415eec0,D06,KING,KING.AOS.S2,2015-08-11T13:27:00Z,TSS,4,milligramsPerLiter,GOOD
2c80f0e8-ab5f-4ace-8e9e-649c98d987b9,D06,KING,KING.AOS.S2,2016-10-04T13:32:00Z,TSS,20.1,milligramsPerLiter,GOOD
685fc303-4469-4d9f-85f5-3311926e4f64,D06,KING,KING.AOS.S2,2016-10-25T17:12:00Z,TSS,0.005,milligramsPerLiter,GOOD
08921c12-c156-4344-b6be-0d86f326d458,D06,KING,KING.AOS.S2,2016-11-01T15:58:00Z,TSS,0.005,milligramsPerLiter,GOOD
71eabdb4-5320-44bb-a1a8-339d335006ea,D06,KING,KING.AOS.S2,2016-12-06T17:45:00Z,TSS,0,milligramsPerLiter,GOOD
e6d1bc30-422b-43bd-b191-67e40690afa2,D06,KING,KING.AOS.S2,2017-01-03T17:15:00Z,TSS,0,milligramsPerLiter,GOOD
26b85c2b-6363-4ca4-8c95-f1ec1f289274,D06,KING,KING.AOS.S2,2017-02-07T17:20:00Z,TSS,0,milligramsPerLiter,GOOD
4448df47-3242-4ea3-8592-f6761e291721,D06,KING,KING.AOS.S2,2017-03-07T17:30:00Z,TSS,0,milligramsPerLiter,GOOD
0b7cbd44-9116-470d-883b-4dbcbd95e04a,D06,KING,KING.AOS.S2,2017-03-13T15:17:00Z,TSS,0,milligramsPerLiter,GOOD
8d34e303-888f-4bad-ab68-7a64971bcd2d,D06,KING,KING.AOS.S2,2017-03-28T13:57:00Z,TSS,4,milligramsPerLiter,GOOD
dfcd4f3c-a6a1-44dd-9263-e5422152fdae,D06,KING,KING.AOS.S2,2017-04-04T15:47:00Z,TSS,8,milligramsPerLiter,GOOD
cf5a1541-7a1f-4eea-a694-e9dc330b6198,D06,KING,KING.AOS.S2,2017-04-10T16:29:00Z,TSS,0,milligramsPerLiter,GOOD
638e4d63-e38b-45aa-a810-0a3c4d1ab2fa,D06,KING,KING.AOS.S2,2017-04-19T15:03:00Z,TSS,4,milligramsPerLiter,GOOD
a99f8daa-a8dc-4359-b9b7-17d27ccfe723,D06,KING,KING.AOS.S2,2017-04-27T16:20:00Z,TSS,0,milligramsPerLiter,GOOD
1cbea65e-da00-4ecf-bd8d-fb05266aa274,D06,KING,KING.AOS.S2,2017-05-02T16:31:00Z,TSS,0,milligramsPerLiter,GOOD
cce5a804-e7f5-47f5-9643-e46311ac6e88,D06,KING,KING.AOS.S2,2017-05-09T14:05:00Z,TSS,12,milligramsPerLiter,GOOD
6f8dfc1d-a076-465b-8385-1020dda90ec5,D06,KING,KING.AOS.S2,2017-05-17T13:10:00Z,TSS,8,milligramsPerLiter,GOOD
30e3b799-05c1-4679-8a92-90706d23dc64,D06,KING,KING.AOS.S2,2017-05-24T14:50:00Z,TSS,0,milligramsPerLiter,GOOD
8dab34e9-9ca1-43fa-8ebc-f0684ef2f0ae,D06,KING,KING.AOS.S2,2017-05-30T15:00:00Z,TSS,20,milligramsPerLiter,GOOD
2ed13a73-5d43-422d-8b35-18704ef2d185,D06,KING,KING.AOS.S2,2017-06-06T15:20:00Z,TSS,4,milligramsPerLiter,GOOD
44ffb5ef-7d30-42b0-adf8-4d7f82bdc465,D06,KING,KING.AOS.S2,2017-06-20T13:45:00Z,TSS,3,milligramsPerLiter,GOOD
d78b3100-ba82-4e37-beb8-dc177568ce2f,D06,KING,KING.AOS.S2,2017-06-26T17:49:00Z,TSS,5,milligramsPerLiter,GOOD
af208e6b-beef-4645-9e1a-0a6b9dfa824e,D06,KING,KING.AOS.S2,2017-07-05T14:00:00Z,TSS,1,milligramsPerLiter,GOOD
a6b9ff3b-6715-40f2-a689-0a5458d71937,D06,KING,KING.AOS.S2,2017-07-17T12:55:00Z,TSS,4,milligramsPerLiter,GOOD
306923b4-3304-4323-947d-db3a95361abd,D06,KING,KING.AOS.S2,2017-08-01T14:10:00Z,TSS,0,milligramsPerLiter,GOOD
581acc9b-d071-42a5-b564-85000523d63e,D06,KING,KING.AOS.S2,2017-08-09T15:00:00Z,TSS,2,milligramsPerLiter,GOOD
07182d12-228b-43d7-8abe-09e7d430e274,D06,KING,KING.AOS.S2,2017-09-05T14:45:00Z,TSS,20,milligramsPerLiter,GOOD
479e3593-0eab-4542-8653-ffc66ab18349,D06,KING,KING.AOS.reach,2017-10-03T13:37:00Z,TSS,38,milligramsPerLiter,GOOD
5be8defd-abbc-4ea9-a7a4-54453f09f526,D06,KING,KING.AOS.reach,2017-10-03T13:37:00Z,TSS,42,milligramsPerLiter,GOOD
3a2f5a7e-af89-4685-9af4-93108188f750,D06,KING,KING.AOS.reach,2017-11-01T16:22:00Z,TSS,10,milligramsPerLiter,GOOD
47254186-1882-4036-9c0f-1fa833255290,D06,KING,KING.AOS.reach,2017-11-08T16:08:00Z,TSS,20,milligramsPerLiter,GOOD
2b81bce1-cc2a-4622-ac17-f38edb2c5365,D06,KING,KING.AOS.reach,2017-12-05T16:23:00Z,TSS,10,milligramsPerLiter,GOOD
60b8aefc-39c3-486d-82e4-b745d663f983,D06,KING,KING.AOS.reach,2018-01-02T16:10:00Z,TSS,2,milligramsPerLiter,GOOD
92f6e5e2-d8c1-4ada-b027-b128d45d37cf,D06,KING,KING.AOS.reach,2018-02-07T16:09:00Z,TSS,12,milligramsPerLiter,GOOD
99e47b7e-405a-4cf5-8598-15141d5d00a0,D06,KING,KING.AOS.reach,2018-03-05T16:40:00Z,TSS,12,milligramsPerLiter,GOOD
2dd457b4-3081-43a5-bdfc-55512e3e7b30,D06,KING,KING.AOS.reach,2018-03-07T15:25:00Z,TSS,0,milligramsPerLiter,GOOD
f159ae5c-5d72-40bf-a172-8392fc615cd1,D06,KING,KING.AOS.reach,2018-03-28T13:40:00Z,TSS,20,milligramsPerLiter,GOOD
d0aa2ad5-23d9-4049-985b-b13bc7478b66,D06,KING,KING.AOS.reach,2018-04-03T16:05:00Z,TSS,14,milligramsPerLiter,GOOD
750f9e56-6c86-43de-ba3e-1bf76ac3e7e7,D06,KING,KING.AOS.reach,2018-04-10T17:00:00Z,TSS,10,milligramsPerLiter,GOOD
0175a66d-bb69-4d34-8b3c-ff0a22a615fc,D06,KING,KING.AOS.reach,2018-04-16T13:26:00Z,TSS,6,milligramsPerLiter,GOOD
d7c35f3f-f9ce-4c95-94d8-d49825fa4523,D06,KING,KING.AOS.reach,2018-04-23T14:20:00Z,TSS,8,milligramsPerLiter,GOOD
809ccc8f-045b-44a3-a284-45d7a7c6736b,D06,KING,KING.AOS.reach,2018-05-07T14:35:00Z,TSS,6,milligramsPerLiter,GOOD
4602b50d-31be-4caf-a719-81b56eea7996,D06,KING,KING.AOS.reach,2018-05-09T14:11:00Z,TSS,6,milligramsPerLiter,GOOD
fe7818b9-b4fe-48fd-9668-b25723f90a72,D06,KING,KING.AOS.reach,2018-05-09T14:11:00Z,TSS,6,milligramsPerLiter,GOOD
6b40a472-9cb1-4c2f-a355-f17a950ce31e,D06,KING,KING.AOS.reach,2018-05-15T14:34:00Z,TSS,4,milligramsPerLiter,GOOD
fd5d688b-6a7c-4d27-8f84-11ab4af45596,D06,KING,KING.AOS.reach,2018-05-21T14:45:00Z,TSS,10,milligramsPerLiter,GOOD
1ccb216c-4817-4b4a-830e-34fcb0cac937,D06,KING,KING.AOS.reach,2018-06-04T14:51:00Z,TSS,10,milligramsPerLiter,GOOD
9c2eb127-638e-4558-a6c5-f7e82078053a,D06,KING,KING.AOS.reach,2018-06-06T14:36:00Z,TSS,16,milligramsPerLiter,GOOD
b9867265-7851-471c-8dce-fa79f40c2c49,D06,KING,KING.AOS.reach,2018-06-18T15:14:00Z,TSS,8,milligramsPerLiter,GOOD
23c86552-86ef-4e97-aafb-aeaac787a35b,D06,KING,KING.AOS.reach,2018-07-02T17:46:00Z,TSS,38,milligramsPerLiter,GOOD
89e8084e-0ec6-4e88-8e7d-18ff648fa242,D06,KING,KING.AOS.reach,2018-07-09T14:45:00Z,TSS,66,milligramsPerLiter,Other
